ore_name	reg_name	damage	display_name
dye	ProjRed|Exploration:projectred.exploration.lilyseed	3	Light Blue Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	4	Yellow Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	5	Lime Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	6	Pink Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	7	Grey Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	8	Light Grey Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	9	Cyan Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	10	Purple Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	11	Blue Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	12	Brown Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	13	Green Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	14	Red Deviating Lily seed
dye	ProjRed|Exploration:projectred.exploration.lilyseed	15	Black Deviating Lily seed
dye	gregtech:gt.metaitem.01	2877	Soapstone Dust
dye	gendustry:HoneyDrop	10	Black Colored Honey Drop
dye	gendustry:HoneyDrop	11	Red Colored Honey Drop
dye	gendustry:HoneyDrop	12	Green Colored Honey Drop
dye	gendustry:HoneyDrop	13	Brown Colored Honey Drop
dye	gendustry:HoneyDrop	14	Blue Colored Honey Drop
dye	gendustry:HoneyDrop	15	Purple Colored Honey Drop
dye	gendustry:HoneyDrop	16	Cyan Colored Honey Drop
dye	gendustry:HoneyDrop	17	Light Gray Colored Honey Drop
dye	gendustry:HoneyDrop	18	Gray Colored Honey Drop
dye	gendustry:HoneyDrop	19	Pink Colored Honey Drop
dye	gendustry:HoneyDrop	20	Lime Colored Honey Drop
dye	gendustry:HoneyDrop	21	Yellow Colored Honey Drop
dye	gendustry:HoneyDrop	22	Light Blue Colored Honey Drop
dye	gendustry:HoneyDrop	23	Magenta Colored Honey Drop
dye	gendustry:HoneyDrop	24	Orange Colored Honey Drop
dye	gendustry:HoneyDrop	25	White Colored Honey Drop
dyeBlack	minecraft:dye	0	Ink Sac
dyeBlack	BiomesOPlenty:misc	9	Black Dye
dyeBlack	Botania:dye	15	Floral Black Powder
dyeBlack	ForbiddenMagic:FMResource	1	Shadow Ink
dyeBlack	gregtech:gt.metaitem.02	32414	Black Dye
dyeBlack	ThaumicHorizons:inkEgg	0	Tenebrous Egg
dyeBlack	ExtraBees:misc	24	Black Dye
dyeBlack	ProjRed|Exploration:projectred.exploration.lilyseed	15	Black Deviating Lily seed
dyeBlack	gendustry:HoneyDrop	10	Black Colored Honey Drop
dyeBlue	minecraft:dye	4	Lapis Lazuli
dyeBlue	IC2:itemDust	12	Lapis Lazuli Dust
dyeBlue	Natura:barleyFood	8	Blue Dye
dyeBlue	BiomesOPlenty:misc	5	Blue Dye
dyeBlue	Botania:dye	11	Floral Blue Powder
dyeBlue	gregtech:gt.metaitem.01	2525	Sodalite Dust
dyeBlue	gregtech:gt.metaitem.01	2526	Lapis Dust
dyeBlue	gregtech:gt.metaitem.01	8525	Sodalite
dyeBlue	gregtech:gt.metaitem.02	32410	Indigo Dye
dyeBlue	gregtech:gt.metaitem.02	32418	Blue Dye
dyeBlue	ExtraBees:misc	21	Blue Dye
dyeBlue	ProjRed|Exploration:projectred.exploration.lilyseed	11	Blue Deviating Lily seed
dyeBlue	gendustry:HoneyDrop	14	Blue Colored Honey Drop
dyeBrown	minecraft:dye	3	Cocoa Beans
dyeBrown	BiomesOPlenty:misc	6	Brown Dye
dyeBrown	GalacticraftAmunRa:item.baseItem	29	Mummy Dust
dyeBrown	Botania:dye	12	Floral Brown Powder
dyeBrown	harvestcraft:cocoapowderItem	0	Cocoa Powder
dyeBrown	gregtech:gt.metaitem.01	2887	Cocoa Powder
dyeBrown	gregtech:gt.metaitem.01	2888	Coffee Powder
dyeBrown	gregtech:gt.metaitem.01	2930	Brown Limonite Dust
dyeBrown	gregtech:gt.metaitem.02	32417	Brown Dye
dyeBrown	IC2:itemCofeePowder	0	Coffee Powder
dyeBrown	ExtraBees:misc	25	Brown Dye
dyeBrown	ProjRed|Exploration:projectred.exploration.lilyseed	12	Brown Deviating Lily seed
dyeBrown	gendustry:HoneyDrop	13	Brown Colored Honey Drop
dyeCyan	minecraft:dye	6	Cyan Dye
dyeCyan	Botania:dye	9	Floral Cyan Powder
dyeCyan	gregtech:gt.metaitem.01	2524	Lazurite Dust
dyeCyan	gregtech:gt.metaitem.01	8524	Lazurite
dyeCyan	gregtech:gt.metaitem.02	32420	Cyan Dye
dyeCyan	ProjRed|Exploration:projectred.exploration.lilyseed	9	Cyan Deviating Lily seed
dyeCyan	gendustry:HoneyDrop	16	Cyan Colored Honey Drop
dyeGray	minecraft:dye	8	Gray Dye
dyeGray	Botania:dye	7	Floral Gray Powder
dyeGray	gregtech:gt.metaitem.02	32422	Gray Dye
dyeGray	ProjRed|Exploration:projectred.exploration.lilyseed	7	Grey Deviating Lily seed
dyeGray	gendustry:HoneyDrop	18	Gray Colored Honey Drop
dyeGreen	minecraft:dye	2	Cactus Green
dyeGreen	BiomesOPlenty:misc	7	Green Dye
dyeGreen	Botania:dye	13	Floral Green Powder
dyeGreen	gregtech:gt.metaitem.02	32416	Green Dye
dyeGreen	ExtraBees:misc	22	Green Dye
dyeGreen	ProjRed|Exploration:projectred.exploration.lilyseed	13	Green Deviating Lily seed
dyeGreen	gendustry:HoneyDrop	12	Green Colored Honey Drop
dyeLightBlue	minecraft:dye	12	Light Blue Dye
dyeLightBlue	Botania:dye	3	Floral Light Blue Powder
dyeLightBlue	gregtech:gt.metaitem.02	32426	Light Blue Dye
dyeLightBlue	ProjRed|Exploration:projectred.exploration.lilyseed	3	Light Blue Deviating Lily seed
dyeLightBlue	gendustry:HoneyDrop	22	Light Blue Colored Honey Drop
dyeLightGray	minecraft:dye	7	Light Gray Dye
dyeLightGray	Botania:dye	8	Floral Light Gray Powder
dyeLightGray	gregtech:gt.metaitem.02	32421	Light Gray Dye
dyeLightGray	ProjRed|Exploration:projectred.exploration.lilyseed	8	Light Grey Deviating Lily seed
dyeLightGray	gendustry:HoneyDrop	17	Light Gray Colored Honey Drop
dyeLime	minecraft:dye	10	Lime Dye
dyeLime	Botania:dye	5	Floral Lime Powder
dyeLime	gregtech:gt.metaitem.02	32424	Lime Dye
dyeLime	ProjRed|Exploration:projectred.exploration.lilyseed	5	Lime Deviating Lily seed
dyeLime	gregtech:gt.metaitem.01	2877	Soapstone Dust
dyeLime	gendustry:HoneyDrop	20	Lime Colored Honey Drop
dyeMagenta	minecraft:dye	13	Magenta Dye
dyeMagenta	Botania:dye	2	Floral Magenta Powder
dyeMagenta	gregtech:gt.metaitem.02	32427	Magenta Dye
dyeMagenta	ProjRed|Exploration:projectred.exploration.lilyseed	2	Magenta Deviating Lily seed
dyeMagenta	gendustry:HoneyDrop	23	Magenta Colored Honey Drop
dyeOrange	minecraft:dye	14	Orange Dye
dyeOrange	Botania:dye	1	Floral Orange Powder
dyeOrange	gregtech:gt.metaitem.02	32428	Orange Dye
dyeOrange	ProjRed|Exploration:projectred.exploration.lilyseed	1	Orange Deviating Lily seed
dyeOrange	gendustry:HoneyDrop	24	Orange Colored Honey Drop
dyePink	minecraft:dye	9	Pink Dye
dyePink	Botania:dye	6	Floral Pink Powder
dyePink	gregtech:gt.metaitem.02	32423	Pink Dye
dyePink	ProjRed|Exploration:projectred.exploration.lilyseed	6	Pink Deviating Lily seed
dyePink	gendustry:HoneyDrop	19	Pink Colored Honey Drop
dyePurple	minecraft:dye	5	Purple Dye
dyePurple	Botania:dye	10	Floral Purple Powder
dyePurple	gregtech:gt.metaitem.02	32419	Purple Dye
dyePurple	ProjRed|Exploration:projectred.exploration.lilyseed	10	Purple Deviating Lily seed
dyePurple	gendustry:HoneyDrop	15	Purple Colored Honey Drop
dyeRed	minecraft:dye	1	Rose Red
dyeRed	Botania:dye	14	Floral Red Powder
dyeRed	gregtech:gt.metaitem.02	32415	Red Dye
dyeRed	ExtraBees:misc	19	Red Dye
dyeRed	ProjRed|Exploration:projectred.exploration.lilyseed	14	Red Deviating Lily seed
dyeRed	gendustry:HoneyDrop	11	Red Colored Honey Drop
dyeWhite	minecraft:dye	15	Bone Meal
dyeWhite	BiomesOPlenty:misc	8	White Dye
dyeWhite	Botania:dye	0	Floral White Powder
dyeWhite	gregtech:gt.metaitem.02	32429	White Dye
dyeWhite	ExtraBees:misc	23	White Dye
dyeWhite	ProjRed|Exploration:projectred.exploration.lilyseed	0	White Deviating Lily seed
dyeWhite	gendustry:HoneyDrop	25	White Colored Honey Drop
dyeYellow	minecraft:dye	11	Dandelion Yellow
dyeYellow	Botania:dye	4	Floral Yellow Powder
dyeYellow	gregtech:gt.metaitem.01	2931	Yellow Limonite Dust
dyeYellow	gregtech:gt.metaitem.02	32425	Yellow Dye
dyeYellow	ExtraBees:misc	20	Yellow Dye
dyeYellow	ProjRed|Exploration:projectred.exploration.lilyseed	4	Yellow Deviating Lily seed
dyeYellow	gendustry:HoneyDrop	21	Yellow Colored Honey Drop
egg	minecraft:egg	0	Egg
elvenDragonstone	Botania:manaResource	9	Dragonstone
elvenPixieDust	Botania:manaResource	8	Pixie Dust
enderChest	minecraft:ender_chest	0	Personal Ender Chest
enderChest	EnderStorage:enderChest	32767	tile.enderchest|7.name
enderpearl	minecraft:ender_pearl	0	Ender Pearl
endstone	minecraft:end_stone	0	End Stone
eternalLifeEssence	Botania:manaResource	5	Gaia Spirit
feather	minecraft:feather	0	Feather
feather	TwilightForest:item.tfFeather	32767	Raven's Feather
fenceGateWood	Natura:fenceGate.eucalyptus	0	Eucalyptus Fence Gate
fenceGateWood	Natura:fenceGate.sakura	0	Sakura Fence Gate
fenceGateWood	Natura:fenceGate.ghostwood	0	Ghostwood Fence Gate
fenceGateWood	Natura:fenceGate.redwood	0	Redwood Fence Gate
fenceGateWood	Natura:fenceGate.bloodwood	0	Blood Fence Gate
fenceGateWood	Natura:fenceGate.hopseed	0	Hopseed Fence Gate
fenceGateWood	Natura:fenceGate.maple	0	Maple Fence Gate
fenceGateWood	Natura:fenceGate.silverbell	0	Silverbell Fence Gate
fenceGateWood	Natura:fenceGate.amaranth	0	Amaranth Fence Gate
fenceGateWood	Natura:fenceGate.tiger	0	Tigerwood Fence Gate
fenceGateWood	Natura:fenceGate.willow	0	Willow Fence Gate
fenceGateWood	Natura:fenceGate.darkwood	0	Darkwood Fence Gate
fenceGateWood	Natura:fenceGate.fusewood	0	Fusewood Fence Gate
fenceGateWood	minecraft:fence_gate	0	Oak Fence Gate
fenceWood	Natura:Natura.fence	32767	Fusewood Fence
fenceWood	Forestry:fences	32767	Larch Fence
fenceWood	Forestry:fencesFireproof	32767	Larch Fence (Fireproof)
fenceWood	minecraft:fence	0	Oak Fence
fenceWood	ExtraTrees:fence	32767	Fir Fence
fiberCellulose	miscutils:item.BasicAgrichemItem	5	Cellulose Fiber
fiberCellulose	miscutils:item.BasicAgrichemItem	6	Golden-Brown Cellulose Fiber
fiberCellulose	miscutils:item.BasicAgrichemItem	7	Red Cellulose Fiber
fiberGoldenBrownCellulose	miscutils:item.BasicAgrichemItem	6	Golden-Brown Cellulose Fiber
fiberRedCellulose	miscutils:item.BasicAgrichemItem	7	Red Cellulose Fiber
fieryEssence	TwilightForest:item.fieryBlood	0	Fiery Blood
fieryEssence	TwilightForest:item.fieryTears	0	Fiery Tears
fieryIngot	gregtech:gt.metaitem.01	11346	Fiery Steel Ingot
fieryIngot	TwilightForest:item.fieryIngot	0	Fiery Ingot
firefly	TwilightForest:tile.TFFirefly	32767	Firefly
firefly	TwilightForest:item.critter	0	Firefly
fishtrapBait	harvestcraft:fishtrapbaitItem	0	Fish Trap Bait
flintRod	TConstruct:toolRod	3	Flint Tool Rod
flourEqualswheat	minecraft:wheat	0	Wheat
flourEqualswheat	harvestcraft:flourItem	0	Flour
flowerAllium	minecraft:red_flower	2	Allium
flowerAnemoneWhite	BiomesOPlenty:flowers	9	White Anemone
flowerAzureBluet	minecraft:red_flower	3	Azure Bluet
flowerBlack	BiomesOPlenty:flowers	11	Enderlotus
flowerBlack	etfuturum:wither_rose	0	Wither Rose
flowerBlue	BiomesOPlenty:flowers2	5	Bluebells
flowerBlue	etfuturum:cornflower	0	Cornflower
flowerBlueOrchid	minecraft:red_flower	1	Blue Orchid
flowerBluebell	BiomesOPlenty:flowers2	5	Bluebells
flowerBromeliad	BiomesOPlenty:flowers	12	Bromeliad
flowerBrown	BiomesOPlenty:flowers	13	Eyebulb
flowerBrown	BiomesOPlenty:flowers2	6	Miner's Delight
flowerBurningBlossom	BiomesOPlenty:flowers2	2	Burning Blossom
flowerClover	BiomesOPlenty:flowers	0	Clover
flowerCorn	etfuturum:cornflower	0	Cornflower
flowerCosmosOrange	BiomesOPlenty:flowers	5	Orange Cosmos
flowerCyan	BiomesOPlenty:flowers	1	Swampflower
flowerDaffodil	BiomesOPlenty:flowers	6	Pink Daffodil
flowerDandelion	minecraft:yellow_flower	0	Dandelion
flowerDandelionPuff	BiomesOPlenty:flowers	15	Dandelion Puff
flowerDeathbloom	BiomesOPlenty:flowers	2	Deathbloom
flowerEnderlotus	BiomesOPlenty:flowers	11	Enderlotus
flowerEyebulb	BiomesOPlenty:flowers	13	Eyebulb
flowerGlowflower	BiomesOPlenty:flowers	3	Glowflower
flowerGoldenrod	BiomesOPlenty:flowers2	4	Goldenrod
flowerGray	BiomesOPlenty:flowers	2	Deathbloom
flowerHibiscusPink	BiomesOPlenty:flowers2	0	Pink Hibiscus
flowerHydrangeaBlue	BiomesOPlenty:flowers	4	Blue Hydrangea
flowerIcyIris	BiomesOPlenty:flowers2	7	Icy Iris
flowerIngredientBlack	Botania:mushroom	15	Black Shimmering Mushroom
flowerIngredientBlack	Botania:petal	15	Mystical Black Petal
flowerIngredientBlue	Botania:mushroom	11	Blue Shimmering Mushroom
flowerIngredientBlue	Botania:petal	11	Mystical Blue Petal
flowerIngredientBrown	Botania:mushroom	12	Brown Shimmering Mushroom
flowerIngredientBrown	Botania:petal	12	Mystical Brown Petal
flowerIngredientCyan	Botania:mushroom	9	Cyan Shimmering Mushroom
flowerIngredientCyan	Botania:petal	9	Mystical Cyan Petal
flowerIngredientGray	Botania:mushroom	7	Gray Shimmering Mushroom
flowerIngredientGray	Botania:petal	7	Mystical Gray Petal
flowerIngredientGreen	Botania:mushroom	13	Green Shimmering Mushroom
flowerIngredientGreen	Botania:petal	13	Mystical Green Petal
flowerIngredientLightBlue	Botania:mushroom	3	Light Blue Shimmering Mushroom
flowerIngredientLightBlue	Botania:petal	3	Mystical Light Blue Petal
flowerIngredientLightGray	Botania:mushroom	8	Light Gray Shimmering Mushroom
flowerIngredientLightGray	Botania:petal	8	Mystical Light Gray Petal
flowerIngredientLime	Botania:mushroom	5	Lime Shimmering Mushroom
flowerIngredientLime	Botania:petal	5	Mystical Lime Petal
flowerIngredientMagenta	Botania:mushroom	2	Magenta Shimmering Mushroom
flowerIngredientMagenta	Botania:petal	2	Mystical Magenta Petal
flowerIngredientOrange	Botania:mushroom	1	Orange Shimmering Mushroom
flowerIngredientOrange	Botania:petal	1	Mystical Orange Petal
flowerIngredientPink	Botania:mushroom	6	Pink Shimmering Mushroom
flowerIngredientPink	Botania:petal	6	Mystical Pink Petal
flowerIngredientPurple	Botania:mushroom	10	Purple Shimmering Mushroom
flowerIngredientPurple	Botania:petal	10	Mystical Purple Petal
flowerIngredientRed	Botania:mushroom	14	Red Shimmering Mushroom
flowerIngredientRed	Botania:petal	14	Mystical Red Petal
flowerIngredientWhite	Botania:mushroom	0	White Shimmering Mushroom
flowerIngredientWhite	Botania:petal	0	Mystical White Petal
flowerIngredientYellow	Botania:mushroom	4	Yellow Shimmering Mushroom
flowerIngredientYellow	Botania:petal	4	Mystical Yellow Petal
flowerLavender	BiomesOPlenty:flowers2	3	Lavender
flowerLightBlue	minecraft:red_flower	1	Blue Orchid
flowerLightBlue	BiomesOPlenty:flowers	4	Blue Hydrangea
flowerLightBlue	BiomesOPlenty:flowers2	7	Icy Iris
flowerLightGray	minecraft:red_flower	3	Azure Bluet
flowerLightGray	minecraft:red_flower	8	Oxeye Daisy
flowerLightGray	BiomesOPlenty:flowers	10	Waterlily
flowerLightGray	BiomesOPlenty:flowers	15	Dandelion Puff
flowerLilyValley	BiomesOPlenty:flowers2	1	Lily of the Valley
flowerLilyValley	etfuturum:lily_of_the_valley	0	Lily of the Valley
flowerMagenta	minecraft:red_flower	2	Allium
flowerMinersDelight	BiomesOPlenty:flowers2	6	Miner's Delight
flowerOrange	minecraft:red_flower	5	Orange Tulip
flowerOrange	BiomesOPlenty:flowers	5	Orange Cosmos
flowerOrange	BiomesOPlenty:flowers	12	Bromeliad
flowerOrange	BiomesOPlenty:flowers2	2	Burning Blossom
flowerOxeyeDaisy	minecraft:red_flower	8	Oxeye Daisy
flowerPink	minecraft:red_flower	7	Pink Tulip
flowerPink	BiomesOPlenty:flowers	6	Pink Daffodil
flowerPink	BiomesOPlenty:flowers2	0	Pink Hibiscus
flowerPink	etfuturum:pink_petals	0	Pink Petals
flowerPinkPetals	etfuturum:pink_petals	0	Pink Petals
flowerPoppy	minecraft:red_flower	0	Poppy
flowerPurple	BiomesOPlenty:flowers	7	Wildflower
flowerPurple	BiomesOPlenty:flowers	8	Violet
flowerPurple	BiomesOPlenty:flowers2	3	Lavender
flowerRed	minecraft:red_flower	0	Poppy
flowerRed	minecraft:red_flower	4	Red Tulip
flowerRed	BiomesOPlenty:flowers2	8	Rose
flowerRed	etfuturum:rose	0	Rose
flowerRose	BiomesOPlenty:flowers2	8	Rose
flowerRose	etfuturum:rose	0	Rose
flowerRoseWither	etfuturum:wither_rose	0	Wither Rose
flowerSwamp	BiomesOPlenty:flowers	1	Swampflower
flowerTulipOrange	minecraft:red_flower	5	Orange Tulip
flowerTulipPink	minecraft:red_flower	7	Pink Tulip
flowerTulipRed	minecraft:red_flower	4	Red Tulip
flowerTulipWhite	minecraft:red_flower	6	White Tulip
flowerViolet	BiomesOPlenty:flowers	8	Violet
flowerWaterlily	BiomesOPlenty:flowers	10	Waterlily
flowerWhite	minecraft:red_flower	6	White Tulip
flowerWhite	BiomesOPlenty:flowers	0	Clover
flowerWhite	BiomesOPlenty:flowers	3	Glowflower
flowerWhite	BiomesOPlenty:flowers	9	White Anemone
flowerWhite	BiomesOPlenty:flowers2	1	Lily of the Valley
flowerWhite	etfuturum:lily_of_the_valley	0	Lily of the Valley
flowerWildflower	BiomesOPlenty:flowers	7	Wildflower
flowerYellow	minecraft:yellow_flower	0	Dandelion
flowerYellow	BiomesOPlenty:flowers2	4	Goldenrod
foilAdamantium	gregtech:gt.metaitem.01	29319	Adamantium Foil
foilAdamantiumAlloy	bartworks:gt.bwMetaGeneratedfoil	10085	Adamantium Alloy Foil
foilAdemicSteel	bartworks:gt.bwMetaGeneratedfoil	96	Ademic Steel Foil
foilAdvancedNitinol	miscutils:itemFoilAdvancedNitinol	0	Advanced Nitinol Foil
foilAlduorite	gregtech:gt.metaitem.01	29485	Alduorite Foil
foilAluminium	gregtech:gt.metaitem.01	29019	Aluminium Foil
foilAlumite	gregtech:gt.metaitem.01	29400	Obzinite Foil
foilAmericium	gregtech:gt.metaitem.01	29103	Americium Foil
foilAnnealedCopper	gregtech:gt.metaitem.01	29345	Annealed Copper Foil
foilAntimony	gregtech:gt.metaitem.01	29058	Antimony Foil
foilAnyBronze	gregtech:gt.metaitem.01	29300	Bronze Foil
foilAnyCopper	gregtech:gt.metaitem.01	29035	Copper Foil
foilAnyCopper	gregtech:gt.metaitem.01	29345	Annealed Copper Foil
foilAnyIron	gregtech:gt.metaitem.01	29032	Iron Foil
foilAnyIron	gregtech:gt.metaitem.01	29304	Wrought Iron Foil
foilAnyIron	gregtech:gt.metaitem.01	29307	Pig Iron Foil
foilAnyRubber	gregtech:gt.metaitem.01	29471	Thin Silicone Rubber Sheet
foilAnyRubber	gregtech:gt.metaitem.01	29635	Thin Styrene-Butadiene Rubber Sheet
foilAnyRubber	gregtech:gt.metaitem.01	29880	Thin Rubber Sheet
foilAnySyntheticRubber	gregtech:gt.metaitem.01	29471	Thin Silicone Rubber Sheet
foilAnySyntheticRubber	gregtech:gt.metaitem.01	29635	Thin Styrene-Butadiene Rubber Sheet
foilArceusAlloy2B	miscutils:itemFoilArceusAlloy2B	0	Arceus Alloy 2B Foil
foilArdite	gregtech:gt.metaitem.01	29382	Ardite Foil
foilArsenic	gregtech:gt.metaitem.01	29039	Arsenic Foil
foilArtherium-Sn	bartworks:gt.bwMetaGeneratedfoil	10102	Artherium-Sn Foil
foilAstralSilver	gregtech:gt.metaitem.01	29333	Astral Silver Foil
foilAstralTitanium	miscutils:itemFoilAstralTitanium	0	Astral Titanium Foil
foilAtomicSeparationCatalyst	bartworks:gt.bwMetaGeneratedfoil	10022	Atomic Separation Catalyst Foil
foilBArTiMaEuSNeK	bartworks:gt.bwMetaGeneratedfoil	43	BArTiMaEuSNeK Foil
foilBarium	gregtech:gt.metaitem.01	29063	Barium Foil
foilBatteryAlloy	gregtech:gt.metaitem.01	29315	Battery Alloy Foil
foilBedrockium	gregtech:gt.metaitem.01	29395	Bedrockium Foil
foilBeryllium	gregtech:gt.metaitem.01	29008	Beryllium Foil
foilBismuth	gregtech:gt.metaitem.01	29090	Bismuth Foil
foilBismuthBronze	gregtech:gt.metaitem.01	29353	Bismuth Bronze Foil
foilBismutite	bartworks:gt.bwMetaGeneratedfoil	1	Bismutite Foil
foilBlackBronze	gregtech:gt.metaitem.01	29352	Black Bronze Foil
foilBlackDwarfMatter	gregtech:gt.metaitem.01	29586	Black Dwarf Matter Foil
foilBlackPlutonium	gregtech:gt.metaitem.01	29388	Black Plutonium Foil
foilBlackSteel	gregtech:gt.metaitem.01	29334	Black Steel Foil
foilBlackTitanium	miscutils:itemFoilBlackTitanium	0	Black Titanium Foil
foilBloodInfusedIron	gregtech:gt.metaitem.01	29977	Blood Infused Iron Foil
foilBlueAlloy	gregtech:gt.metaitem.01	29309	Blue Alloy Foil
foilBlueSteel	gregtech:gt.metaitem.01	29349	Blue Steel Foil
foilBorosilicateGlass	gregtech:gt.metaitem.01	29611	Borosilicate Glass Foil
foilBotmium	miscutils:itemFoilBotmium	0	Botmium Foil
foilBrass	gregtech:gt.metaitem.01	29301	Brass Foil
foilBronze	gregtech:gt.metaitem.01	29300	Bronze Foil
foilCaesium	gregtech:gt.metaitem.01	29062	Caesium Foil
foilCalcium	bartworks:gt.bwMetaGeneratedfoil	40	Calcium Foil
foilCalifornium	bartworks:gt.bwMetaGeneratedfoil	39	Californium Foil
foilCallistoIce	gregtech:gt.metaitem.01	29389	Callisto Ice Foil
foilCarbon	gregtech:gt.metaitem.01	29010	Carbon Foil
foilCelestialTungsten	miscutils:itemFoilCelestialTungsten	0	Celestial Tungsten Foil
foilCerium	gregtech:gt.metaitem.01	29065	Cerium Foil
foilCerium-dopedLutetiumAluminiumGarnet(Ce:LuAG)	bartworks:gt.bwMetaGeneratedfoil	11499	Cerium-doped Lutetium Aluminium Garnet (Ce:LuAG) Foil
foilCeruclase	gregtech:gt.metaitem.01	29952	Ceruclase Foil
foilChromaticGlass	miscutils:itemFoilChromaticGlass	0	Chromatic Glass Foil
foilChrome	gregtech:gt.metaitem.01	29030	Chrome Foil
foilChromiumDioxide	gregtech:gt.metaitem.01	29361	Chromium Dioxide Foil
foilChromo-Alumino-Povondraite	bartworks:gt.bwMetaGeneratedfoil	7	Chromo-Alumino-Povondraite Foil
foilChrysotile	gregtech:gt.metaitem.01	29912	Chrysotile Foil
foilCinobiteA243	miscutils:itemFoilCinobiteA243	0	Cinobite A243 Foil
foilCobalt	gregtech:gt.metaitem.01	29033	Cobalt Foil
foilCobaltBrass	gregtech:gt.metaitem.01	29343	Cobalt Brass Foil
foilConductiveIron	gregtech:gt.metaitem.01	29369	Conductive Iron Foil
foilCopper	gregtech:gt.metaitem.01	29035	Copper Foil
foilCosmicNeutronium	gregtech:gt.metaitem.01	29982	Cosmic Neutronium Foil
foilCreon	gregtech:gt.metaitem.01	29149	Creon Foil
foilCrudeSteel	gregtech:gt.metaitem.01	29402	Clay Compound Foil
foilCrystallineAlloy	gregtech:gt.metaitem.01	29403	Crystalline Alloy Foil
foilCrystallinePinkSlime	gregtech:gt.metaitem.01	29406	Crystalline Pink Slime Foil
foilCubicZirconia	bartworks:gt.bwMetaGeneratedfoil	4	Cubic Zirconia Foil
foilCupronickel	gregtech:gt.metaitem.01	29310	Cupronickel Foil
foilDalisenite	bartworks:gt.bwMetaGeneratedfoil	10104	Dalisenite Foil
foilDamascusSteel	gregtech:gt.metaitem.01	29335	Damascus Steel Foil
foilDarkIron	gregtech:gt.metaitem.01	29342	Deep Dark Iron Foil
foilDarkSteel	gregtech:gt.metaitem.01	29364	Dark Steel Foil
foilDeepIron	gregtech:gt.metaitem.01	29829	Deep Iron Foil
foilDesh	gregtech:gt.metaitem.01	29884	Desh Foil
foilDraconium	gregtech:gt.metaitem.01	29975	Draconium Foil
foilDraconiumAwakened	gregtech:gt.metaitem.01	29976	Awakened Draconium Foil
foilDreamwood	gregtech:gt.metaitem.01	29207	Dreamwood Foil
foilDuralumin	gregtech:gt.metaitem.01	29392	Duralumin Foil
foilDuranium	gregtech:gt.metaitem.01	29328	Duranium Foil
