ore_name	slug	display_name	reg_name	name
frameGtAnyCopper	2461d35	Copper Frame Box	gregtech:gt.blockframes	gt.blockframes.35
frameGtAnyIron	2461d32	Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.32
frameGtAnyIron	2461d307	Pig Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.307
frameGtAnyIron	2461d304	Wrought Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.304
frameGtAnyRubber	2461d880	Rubber Frame Box	gregtech:gt.blockframes	gt.blockframes.880
frameGtAnyRubber	2461d471	Silicone Rubber Frame Box	gregtech:gt.blockframes	gt.blockframes.471
frameGtAnyRubber	2461d635	Styrene-Butadiene Rubber Frame Box	gregtech:gt.blockframes	gt.blockframes.635
frameGtAnySyntheticRubber	2461d471	Silicone Rubber Frame Box	gregtech:gt.blockframes	gt.blockframes.471
frameGtAnySyntheticRubber	2461d635	Styrene-Butadiene Rubber Frame Box	gregtech:gt.blockframes	gt.blockframes.635
frameGtArcanite	3477d0	Arcanite Frame Box	miscutils:blockFrameGtArcanite	block.Arcanite.frame
frameGtArceusAlloy2B	3457d0	Arceus Alloy 2B Frame Box	miscutils:blockFrameGtArceusAlloy2B	block.ArceusAlloy2B.frame
frameGtArdite	2461d382	Ardite Frame Box	gregtech:gt.blockframes	gt.blockframes.382
frameGtArsenic	2461d39	Arsenic Frame Box	gregtech:gt.blockframes	gt.blockframes.39
frameGtAstralSilver	2461d333	Astral Silver Frame Box	gregtech:gt.blockframes	gt.blockframes.333
frameGtAstralTitanium	3370d0	Astral Titanium Frame Box	miscutils:blockFrameGtAstralTitanium	block.AstralTitanium.frame
frameGtBarium	2461d63	Barium Frame Box	gregtech:gt.blockframes	gt.blockframes.63
frameGtBatteryAlloy	2461d315	Battery Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.315
frameGtBedrockium	2461d395	Bedrockium Frame Box	gregtech:gt.blockframes	gt.blockframes.395
frameGtBeryllium	2461d8	Beryllium Frame Box	gregtech:gt.blockframes	gt.blockframes.8
frameGtBismuth	2461d90	Bismuth Frame Box	gregtech:gt.blockframes	gt.blockframes.90
frameGtBismuthBronze	2461d353	Bismuth Bronze Frame Box	gregtech:gt.blockframes	gt.blockframes.353
frameGtBlackBronze	2461d352	Black Bronze Frame Box	gregtech:gt.blockframes	gt.blockframes.352
frameGtBlackDwarfMatter	2461d586	Black Dwarf Matter Frame Box	gregtech:gt.blockframes	gt.blockframes.586
frameGtBlackMetal	3378d0	Black Metal Frame Box	miscutils:blockFrameGtBlackMetal	block.BlackMetal.frame
frameGtBlackPlutonium	2461d388	Black Plutonium Frame Box	gregtech:gt.blockframes	gt.blockframes.388
frameGtBlackSteel	2461d334	Black Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.334
frameGtBloodInfusedIron	2461d977	Blood Infused Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.977
frameGtBloodSteel	3400d0	Blood Steel Frame Box	miscutils:blockFrameGtBloodSteel	block.BloodSteel.frame
frameGtBlueAlloy	2461d309	Blue Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.309
frameGtBlueSteel	2461d349	Blue Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.349
frameGtBorosilicateGlass	2461d611	Borosilicate Glass Frame Box	gregtech:gt.blockframes	gt.blockframes.611
frameGtBotmium	3471d0	Botmium Frame Box	miscutils:blockFrameGtBotmium	block.Botmium.frame
frameGtBrass	2461d301	Brass Frame Box	gregtech:gt.blockframes	gt.blockframes.301
frameGtBronze	2461d300	Bronze Frame Box	gregtech:gt.blockframes	gt.blockframes.300
frameGtCaesium	2461d62	Caesium Frame Box	gregtech:gt.blockframes	gt.blockframes.62
frameGtCallistoIce	2461d389	Callisto Ice Frame Box	gregtech:gt.blockframes	gt.blockframes.389
frameGtCarbon	2461d10	Carbon Frame Box	gregtech:gt.blockframes	gt.blockframes.10
frameGtCelestialTungsten	3372d0	Celestial Tungsten Frame Box	miscutils:blockFrameGtCelestialTungsten	block.CelestialTungsten.frame
frameGtCerium	2461d65	Cerium Frame Box	gregtech:gt.blockframes	gt.blockframes.65
frameGtCeruclase	2461d952	Ceruclase Frame Box	gregtech:gt.blockframes	gt.blockframes.952
frameGtChromaticGlass	3376d0	Chromatic Glass Frame Box	miscutils:blockFrameGtChromaticGlass	block.ChromaticGlass.frame
frameGtChrome	2461d30	Chrome Frame Box	gregtech:gt.blockframes	gt.blockframes.30
frameGtChromiumDioxide	2461d361	Chromium Dioxide Frame Box	gregtech:gt.blockframes	gt.blockframes.361
frameGtChrysotile	2461d912	Chrysotile Frame Box	gregtech:gt.blockframes	gt.blockframes.912
frameGtCinobiteA243	3463d0	Cinobite A243 Frame Box	miscutils:blockFrameGtCinobiteA243	block.CinobiteA243.frame
frameGtCobalt	2461d33	Cobalt Frame Box	gregtech:gt.blockframes	gt.blockframes.33
frameGtCobaltBrass	2461d343	Cobalt Brass Frame Box	gregtech:gt.blockframes	gt.blockframes.343
frameGtConductiveIron	2461d369	Conductive Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.369
frameGtCopper	2461d35	Copper Frame Box	gregtech:gt.blockframes	gt.blockframes.35
frameGtCosmicNeutronium	2461d982	Cosmic Neutronium Frame Box	gregtech:gt.blockframes	gt.blockframes.982
frameGtCreon	2461d149	Creon Frame Box	gregtech:gt.blockframes	gt.blockframes.149
frameGtCrudeSteel	2461d402	Clay Compound Frame Box	gregtech:gt.blockframes	gt.blockframes.402
frameGtCrystallineAlloy	2461d403	Crystalline Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.403
frameGtCrystallinePinkSlime	2461d406	Crystalline Pink Slime Frame Box	gregtech:gt.blockframes	gt.blockframes.406
frameGtCupronickel	2461d310	Cupronickel Frame Box	gregtech:gt.blockframes	gt.blockframes.310
frameGtDamascusSteel	2461d335	Damascus Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.335
frameGtDarkIron	2461d342	Deep Dark Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.342
frameGtDarkSteel	2461d364	Dark Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.364
frameGtDeepIron	2461d829	Deep Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.829
frameGtDesh	2461d884	Desh Frame Box	gregtech:gt.blockframes	gt.blockframes.884
frameGtDraconium	2461d975	Draconium Frame Box	gregtech:gt.blockframes	gt.blockframes.975
frameGtDraconiumAwakened	2461d976	Awakened Draconium Frame Box	gregtech:gt.blockframes	gt.blockframes.976
frameGtDragonblood	3386d0	Dragonblood Frame Box	miscutils:blockFrameGtDragonblood	block.Dragonblood.frame
frameGtDreamwood	2461d207	Dreamwood Frame Box	gregtech:gt.blockframes	gt.blockframes.207
frameGtDuralumin	2461d392	Duralumin Frame Box	gregtech:gt.blockframes	gt.blockframes.392
frameGtDuranium	2461d328	Duranium Frame Box	gregtech:gt.blockframes	gt.blockframes.328
frameGtDysprosium	2461d73	Dysprosium Frame Box	gregtech:gt.blockframes	gt.blockframes.73
frameGtEglinSteel	3420d0	Eglin Steel Frame Box	miscutils:blockFrameGtEglinSteel	block.EglinSteel.frame
frameGtElectricalSteel	2461d365	Electrical Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.365
frameGtElectrum	2461d303	Electrum Frame Box	gregtech:gt.blockframes	gt.blockframes.303
frameGtElectrumFlux	2461d320	Fluxed Electrum Frame Box	gregtech:gt.blockframes	gt.blockframes.320
frameGtElvenElementium	2461d203	Elven Elementium Frame Box	gregtech:gt.blockframes	gt.blockframes.203
frameGtEnderium	2461d321	Enderium Frame Box	gregtech:gt.blockframes	gt.blockframes.321
frameGtEnderiumBase	2461d380	Enderium Base Frame Box	gregtech:gt.blockframes	gt.blockframes.380
frameGtEndSteel	2461d401	End Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.401
frameGtEnergeticAlloy	2461d366	Energetic Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.366
frameGtEnergeticSilver	2461d407	Energetic Silver Frame Box	gregtech:gt.blockframes	gt.blockframes.407
frameGtEnergyCrystal	3398d0	Energy Crystal Frame Box	miscutils:blockFrameGtEnergyCrystal	block.EnergyCrystal.frame
frameGtEnhancedGalgadorian	2461d385	Enhanced Galgadorian Frame Box	gregtech:gt.blockframes	gt.blockframes.385
frameGtEnrichedHolmium	2461d582	Enriched Holmium Frame Box	gregtech:gt.blockframes	gt.blockframes.582
frameGtEpoxid	2461d470	Epoxid Frame Box	gregtech:gt.blockframes	gt.blockframes.470
frameGtEpoxidFiberReinforced	2461d610	Fiber-Reinforced Epoxy Resin Frame Box	gregtech:gt.blockframes	gt.blockframes.610
frameGtErbium	2461d75	Erbium Frame Box	gregtech:gt.blockframes	gt.blockframes.75
frameGtEternity	2461d141	Eternity Frame Box	gregtech:gt.blockframes	gt.blockframes.141
frameGtEuropium	2461d70	Europium Frame Box	gregtech:gt.blockframes	gt.blockframes.70
frameGtexohalkonite	2461d157	Exo-Halkonite Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.157
frameGtFierySteel	2461d346	Fiery Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.346
frameGtFlerovium_GT5U	2461d984	Flerovium Frame Box	gregtech:gt.blockframes	gt.blockframes.984
frameGtForce	2461d521	Force Frame Box	gregtech:gt.blockframes	gt.blockframes.521
frameGtGadolinium	2461d71	Gadolinium Frame Box	gregtech:gt.blockframes	gt.blockframes.71
frameGtGaiaSpirit	2461d205	Gaia Spirit Frame Box	gregtech:gt.blockframes	gt.blockframes.205
frameGtGalgadorian	2461d384	Galgadorian Frame Box	gregtech:gt.blockframes	gt.blockframes.384
frameGtGallium	2461d37	Gallium Frame Box	gregtech:gt.blockframes	gt.blockframes.37
frameGtGalliumArsenide	2461d980	Gallium Arsenide Frame Box	gregtech:gt.blockframes	gt.blockframes.980
frameGtGermanium	3357d0	Germanium Frame Box	miscutils:blockFrameGtGermanium	block.Germanium.frame
frameGtGold	2461d86	Gold Frame Box	gregtech:gt.blockframes	gt.blockframes.86
frameGtGrisium	3450d0	Grisium Frame Box	miscutils:blockFrameGtGrisium	block.Grisium.frame
frameGtHastelloyC276	3440d0	Hastelloy-C276 Frame Box	miscutils:blockFrameGtHastelloyC276	block.HastelloyC276.frame
frameGtHastelloyN	3442d0	Hastelloy-N Frame Box	miscutils:blockFrameGtHastelloyN	block.HastelloyN.frame
frameGtHastelloyW	3436d0	Hastelloy-W Frame Box	miscutils:blockFrameGtHastelloyW	block.HastelloyW.frame
frameGtHastelloyX	3438d0	Hastelloy-X Frame Box	miscutils:blockFrameGtHastelloyX	block.HastelloyX.frame
frameGtHeeEndium	2461d770	Endium Frame Box	gregtech:gt.blockframes	gt.blockframes.770
frameGtHeLiCoPtEr	3459d0	HeLiCoPtEr Frame Box	miscutils:blockFrameGtHeLiCoPtEr	block.HeLiCoPtEr.frame
frameGtHellishMetal	2461d125	Hellish Metal Frame Box	gregtech:gt.blockframes	gt.blockframes.125
frameGtHolmium	2461d74	Holmium Frame Box	gregtech:gt.blockframes	gt.blockframes.74
frameGthotexohalkonite	2461d156	Hot Exo-Halkonite Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.156
frameGthotprotohalkonite	2461d153	Hot Proto-Halkonite Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.153
frameGtHS188A	3473d0	HS188-A Frame Box	miscutils:blockFrameGtHS188A	block.HS188A.frame
frameGtHSSE	2461d373	HSS-E Frame Box	gregtech:gt.blockframes	gt.blockframes.373
frameGtHSSG	2461d372	HSS-G Frame Box	gregtech:gt.blockframes	gt.blockframes.372
frameGtHSSS	2461d374	HSS-S Frame Box	gregtech:gt.blockframes	gt.blockframes.374
frameGtHypogen	3374d0	Hypogen Frame Box	miscutils:blockFrameGtHypogen	block.Hypogen.frame
frameGtIchorium	2461d978	Ichorium Frame Box	gregtech:gt.blockframes	gt.blockframes.978
frameGtIncoloy020	3444d0	Incoloy-020 Frame Box	miscutils:blockFrameGtIncoloy020	block.Incoloy020.frame
frameGtIncoloyDS	3446d0	Incoloy-DS Frame Box	miscutils:blockFrameGtIncoloyDS	block.IncoloyDS.frame
frameGtIncoloyMA956	3448d0	Incoloy-MA956 Frame Box	miscutils:blockFrameGtIncoloyMA956	block.IncoloyMA956.frame
frameGtInconel625	3414d0	Inconel-625 Frame Box	miscutils:blockFrameGtInconel625	block.Inconel625.frame
frameGtInconel690	3416d0	Inconel-690 Frame Box	miscutils:blockFrameGtInconel690	block.Inconel690.frame
frameGtInconel792	3418d0	Inconel-792 Frame Box	miscutils:blockFrameGtInconel792	block.Inconel792.frame
frameGtIndium	2461d56	Indium Frame Box	gregtech:gt.blockframes	gt.blockframes.56
frameGtIndiumGalliumPhosphide	2461d981	Indium Gallium Phosphide Frame Box	gregtech:gt.blockframes	gt.blockframes.981
frameGtInfinity	2461d397	Infinity Frame Box	gregtech:gt.blockframes	gt.blockframes.397
frameGtInfinityCatalyst	2461d394	Infinity Catalyst Frame Box	gregtech:gt.blockframes	gt.blockframes.394
frameGtInfusedGold	2461d323	Infused Gold Frame Box	gregtech:gt.blockframes	gt.blockframes.323
frameGtInvar	2461d302	Invar Frame Box	gregtech:gt.blockframes	gt.blockframes.302
frameGtIodine	3351d0	Iodine Frame Box	miscutils:blockFrameGtIodine	block.Iodine.frame
frameGtIridium	2461d84	Iridium Frame Box	gregtech:gt.blockframes	gt.blockframes.84
frameGtIron	2461d32	Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.32
frameGtIronMagnetic	2461d354	Magnetic Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.354
frameGtIronWood	2461d338	Ironwood Frame Box	gregtech:gt.blockframes	gt.blockframes.338
frameGtKanthal	2461d312	Kanthal Frame Box	gregtech:gt.blockframes	gt.blockframes.312
frameGtKevlar	2461d765	Kevlar Frame Box	gregtech:gt.blockframes	gt.blockframes.765
frameGtKnightmetal	2461d362	Knightmetal Frame Box	gregtech:gt.blockframes	gt.blockframes.362
frameGtLafiumCompound	3461d0	Lafium Compound Frame Box	miscutils:blockFrameGtLafiumCompound	block.LafiumCompound.frame
frameGtLanthanum	2461d64	Lanthanum Frame Box	gregtech:gt.blockframes	gt.blockframes.64
frameGtLaurenium	3469d0	Laurenium Frame Box	miscutils:blockFrameGtLaurenium	block.Laurenium.frame
frameGtLead	2461d89	Lead Frame Box	gregtech:gt.blockframes	gt.blockframes.89
frameGtLedox	2461d390	Ledox Frame Box	gregtech:gt.blockframes	gt.blockframes.390
frameGtLithium	2461d6	Lithium Frame Box	gregtech:gt.blockframes	gt.blockframes.6
frameGtLivingwood	2461d206	Livingwood Frame Box	gregtech:gt.blockframes	gt.blockframes.206
frameGtLongasssuperconductornameforuhvwire	2461d985	Superconductor Base UHV Frame Box	gregtech:gt.blockframes	gt.blockframes.985
frameGtLongasssuperconductornameforuvwire	2461d986	Superconductor Base UV Frame Box	gregtech:gt.blockframes	gt.blockframes.986
frameGtLutetium	2461d78	Lutetium Frame Box	gregtech:gt.blockframes	gt.blockframes.78
frameGtMagmatter	2461d143	Magmatter Frame Box	gregtech:gt.blockframes	gt.blockframes.143
frameGtMagnalium	2461d313	Magnalium Frame Box	gregtech:gt.blockframes	gt.blockframes.313
frameGtMagnesium	2461d18	Magnesium Frame Box	gregtech:gt.blockframes	gt.blockframes.18
frameGtMagnetohydrodynamicallyConstrainedStarMatter	2461d583	Magnetohydrodynamically Constrained Star Matter Frame Box	gregtech:gt.blockframes	gt.blockframes.583
frameGtManasteel	2461d201	Manasteel Frame Box	gregtech:gt.blockframes	gt.blockframes.201
frameGtManganese	2461d31	Manganese Frame Box	gregtech:gt.blockframes	gt.blockframes.31
frameGtManyullyn	2461d386	Manyullyn Frame Box	gregtech:gt.blockframes	gt.blockframes.386
frameGtMaragingSteel250	3422d0	Maraging Steel 250 Frame Box	miscutils:blockFrameGtMaragingSteel250	block.MaragingSteel250.frame
frameGtMaragingSteel300	3424d0	Maraging Steel 300 Frame Box	miscutils:blockFrameGtMaragingSteel300	block.MaragingSteel300.frame
frameGtMaragingSteel350	3426d0	Maraging Steel 350 Frame Box	miscutils:blockFrameGtMaragingSteel350	block.MaragingSteel350.frame
frameGtMellion	2461d148	Mellion Frame Box	gregtech:gt.blockframes	gt.blockframes.148
frameGtMelodicAlloy	2461d404	Melodic Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.404
frameGtMeteoricIron	2461d340	Meteoric Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.340
frameGtMeteoricSteel	2461d341	Meteoric Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.341
frameGtMithril	2461d331	Mithril Frame Box	gregtech:gt.blockframes	gt.blockframes.331
frameGtMolybdenum	2461d48	Molybdenum Frame Box	gregtech:gt.blockframes	gt.blockframes.48
frameGtMysteriousCrystal	2461d398	Mysterious Crystal Frame Box	gregtech:gt.blockframes	gt.blockframes.398
frameGtMytryl	2461d387	Mytryl Frame Box	gregtech:gt.blockframes	gt.blockframes.387
frameGtNaquadah	2461d324	Naquadah Frame Box	gregtech:gt.blockframes	gt.blockframes.324
frameGtNaquadahAlloy	2461d325	Naquadah Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.325
frameGtNaquadahEnriched	2461d326	Enriched Naquadah Frame Box	gregtech:gt.blockframes	gt.blockframes.326
frameGtNaquadria	2461d327	Naquadria Frame Box	gregtech:gt.blockframes	gt.blockframes.327
frameGtNeodymium	2461d67	Neodymium Frame Box	gregtech:gt.blockframes	gt.blockframes.67
frameGtNeodymiumMagnetic	2461d356	Magnetic Neodymium Frame Box	gregtech:gt.blockframes	gt.blockframes.356
frameGtNetherite	2461d132	Netherite Frame Box	gregtech:gt.blockframes	gt.blockframes.132
frameGtNeutronium	2461d129	Neutronium Frame Box	gregtech:gt.blockframes	gt.blockframes.129
frameGtNichrome	2461d311	Nichrome Frame Box	gregtech:gt.blockframes	gt.blockframes.311
frameGtNickel	2461d34	Nickel Frame Box	gregtech:gt.blockframes	gt.blockframes.34
frameGtNickelAluminide	2461d772	Nickel Aluminide Frame Box	gregtech:gt.blockframes	gt.blockframes.772
frameGtNickelZincFerrite	2461d613	Nickel-Zinc Ferrite Frame Box	gregtech:gt.blockframes	gt.blockframes.613
frameGtNiobium	2461d47	Niobium Frame Box	gregtech:gt.blockframes	gt.blockframes.47
frameGtNiobiumCarbide	3394d0	Niobium Carbide Frame Box	miscutils:blockFrameGtNiobiumCarbide	block.NiobiumCarbide.frame
frameGtNiobiumNitride	2461d359	Niobium Nitride Frame Box	gregtech:gt.blockframes	gt.blockframes.359
frameGtNiobiumTitanium	2461d360	Niobium-Titanium Frame Box	gregtech:gt.blockframes	gt.blockframes.360
frameGtNitinol60	3430d0	Nitinol 60 Frame Box	miscutils:blockFrameGtNitinol60	block.Nitinol60.frame
frameGtObsidian	2461d804	Obsidian Frame Box	gregtech:gt.blockframes	gt.blockframes.804
frameGtOctiron	3479d0	Octiron Frame Box	miscutils:blockFrameGtOctiron	block.Octiron.frame
frameGtOrichalcum	2461d966	Orichalcum Frame Box	gregtech:gt.blockframes	gt.blockframes.966
frameGtOriharukon	2461d393	Oriharukon Frame Box	gregtech:gt.blockframes	gt.blockframes.393
frameGtOsmiridium	2461d317	Osmiridium Frame Box	gregtech:gt.blockframes	gt.blockframes.317
frameGtOsmium	2461d83	Osmium Frame Box	gregtech:gt.blockframes	gt.blockframes.83
frameGtPalladium	2461d52	Palladium Frame Box	gregtech:gt.blockframes	gt.blockframes.52
frameGtPentacadmiummagnesiumhexaoxid	2461d987	Superconductor Base MV Frame Box	gregtech:gt.blockframes	gt.blockframes.987
frameGtPigIron	2461d307	Pig Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.307
frameGtPikyonium64B	3465d0	Pikyonium 64B Frame Box	miscutils:blockFrameGtPikyonium64B	block.Pikyonium64B.frame
frameGtPlastic	2461d874	Polyethylene Frame Box	gregtech:gt.blockframes	gt.blockframes.874
frameGtPlatinum	2461d85	Platinum Frame Box	gregtech:gt.blockframes	gt.blockframes.85
frameGtPlutonium	2461d100	Plutonium 239 Frame Box	gregtech:gt.blockframes	gt.blockframes.100
frameGtPlutonium241	2461d101	Plutonium 241 Frame Box	gregtech:gt.blockframes	gt.blockframes.101
frameGtPolybenzimidazole	2461d599	Polybenzimidazole Frame Box	gregtech:gt.blockframes	gt.blockframes.599
frameGtPolycaprolactam	2461d472	Polycaprolactam Frame Box	gregtech:gt.blockframes	gt.blockframes.472
frameGtPolyphenyleneSulfide	2461d631	Polyphenylene Sulfide Frame Box	gregtech:gt.blockframes	gt.blockframes.631
frameGtPolystyrene	2461d636	Polystyrene Frame Box	gregtech:gt.blockframes	gt.blockframes.636
frameGtPolytetrafluoroethylene	2461d473	Polytetrafluoroethylene Frame Box	gregtech:gt.blockframes	gt.blockframes.473
frameGtPolyvinylChloride	2461d649	Polyvinyl Chloride Frame Box	gregtech:gt.blockframes	gt.blockframes.649
frameGtPotassium	2461d25	Potassium Frame Box	gregtech:gt.blockframes	gt.blockframes.25
frameGtPotin	3406d0	Potin Frame Box	miscutils:blockFrameGtPotin	block.Potin.frame
frameGtPraseodymium	2461d66	Praseodymium Frame Box	gregtech:gt.blockframes	gt.blockframes.66
frameGtprismaticnaquadah	2461d163	Prismatic Naquadah Frame Box	gregtech:gt.blockframes	gt.blockframes.163
frameGtPromethium	2461d68	Promethium Frame Box	gregtech:gt.blockframes	gt.blockframes.68
frameGtprotohalkonite	2461d154	Proto-Halkonite Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.154
frameGtPulsatingIron	2461d378	Pulsating Iron Frame Box	gregtech:gt.blockframes	gt.blockframes.378
frameGtQuantium	2461d391	Quantium Frame Box	gregtech:gt.blockframes	gt.blockframes.391
frameGtQuantum	3485d0	Quantum Frame Box	miscutils:blockFrameGtQuantum	block.Quantum.frame
frameGtRadoxPoly	2461d979	Radox Polymer Frame Box	gregtech:gt.blockframes	gt.blockframes.979
frameGtRealgar	2461d913	Realgar Frame Box	gregtech:gt.blockframes	gt.blockframes.913
frameGtRedAlloy	2461d308	Red Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.308
frameGtRedSteel	2461d348	Red Steel Frame Box	gregtech:gt.blockframes	gt.blockframes.348
frameGtRedstoneAlloy	2461d381	Redstone Alloy Frame Box	gregtech:gt.blockframes	gt.blockframes.381
frameGtReinforced	2461d383	Reinforced Frame Box	gregtech:gt.blockframes	gt.blockframes.383
frameGtRhenium	3353d0	Rhenium Frame Box	miscutils:blockFrameGtRhenium	block.Rhenium.frame
